jd,mag,uncertainty
2458773.627731,9.1561,0.0125
2458773.62787,9.1812,0.0124
2458773.628009,9.1596,0.0126
2458773.628148,9.1897,0.0123
2458773.628275,9.1687,0.0124
2458773.628414,9.1881,0.0125
2458773.628553,9.166,0.0125
2458773.628692,9.1775,0.0125
2458773.628831,9.1925,0.0124
2458773.628958,9.1672,0.0127
2458773.629097,9.1621,0.0126
2458773.629236,9.1556,0.0127
2458773.629375,9.1748,0.0126
2458773.629514,9.169,0.0127
2458773.629641,9.1926,0.0125
2458773.62978,9.1563,0.0127
2458773.629919,9.1948,0.0124
2458773.630197,9.1597,0.0126
2458773.630324,9.1858,0.0125
2458773.630463,9.1935,0.0125
2458773.630602,9.1756,0.0124
2458773.630741,9.1595,0.0126
2458773.63088,9.2008,0.0123
2458773.631007,9.2051,0.0123
2458773.631146,9.1685,0.0126
2458773.631285,9.1595,0.0126
2458773.631424,9.2039,0.0124
2458773.631551,9.1907,0.0123
2458773.63169,9.1788,0.0125
2458773.631829,9.1931,0.0124
2458773.631968,9.1782,0.0126
2458773.632106,9.1976,0.0124
2458773.632234,9.1791,0.0125
2458773.632373,9.1497,0.0126
2458773.632512,9.1938,0.0125
2458773.63265,9.1682,0.0126
2458773.632789,9.1694,0.0127
2458773.632928,9.1858,0.0124
2458773.633056,9.1622,0.0125
2458773.633194,9.1778,0.0126
2458773.633333,9.1917,0.0126
2458773.633472,9.1672,0.0155
2458773.6336,9.1953,0.0125
2458773.633738,9.148,0.0126
2458773.633877,9.1715,0.0126
2458773.634005,9.172,0.0125
2458773.634282,9.1898,0.0126
2458773.634421,9.1903,0.0125
2458773.63456,9.1975,0.0126
2458773.634699,9.163,0.0126
2458773.634826,9.1788,0.0127
2458773.634965,9.17,0.0126
2458773.635104,9.1924,0.0125
2458773.635243,9.2296,0.0124
2458773.63537,9.2011,0.0126
2458773.635648,9.1899,0.0125
2458773.635787,9.2317,0.0124
2458773.635926,9.1864,0.0128
2458773.636053,9.1871,0.0132
2458773.636192,9.1722,0.0127
2458773.636331,9.2238,0.0126
2458773.63647,9.1912,0.0126
2458773.636609,9.2104,0.0124
2458773.636736,9.2027,0.0125
2458773.636875,9.2332,0.0124
2458773.637153,9.1878,0.0126
2458773.637292,9.212,0.0126
2458773.637431,9.2021,0.0128
2458773.637558,9.2069,0.0125
2458773.637697,9.1973,0.0126
2458773.637836,9.2238,0.0125
2458773.637975,9.1791,0.0128
2458773.638252,9.1955,0.0125
2458773.63838,9.2153,0.0126
2458773.638519,9.2201,0.0126
2458773.638657,9.2131,0.0124
2458773.638796,9.151,0.0128
2458773.638935,9.1992,0.0124
2458773.639074,9.2263,0.0126
2458773.639201,9.1908,0.0129
2458773.63934,9.2236,0.0126
2458773.639479,9.1931,0.0128
2458773.639618,9.182,0.0128
2458773.639757,9.2146,0.0126
2458773.639884,9.1877,0.0127
2458773.640023,9.2071,0.0125
2458773.640162,9.2139,0.0124
2458773.640301,9.2014,0.0126
2458773.64044,9.1762,0.0126
2458773.640579,9.203,0.0124
2458773.640706,9.2074,0.0126
2458773.640845,9.1902,0.0127
2458773.640984,9.2049,0.0128
2458773.641123,9.1973,0.0127
2458773.64125,9.1911,0.0125
2458773.641389,9.1837,0.0128
2458773.641528,9.1663,0.013
2458773.641667,9.2156,0.0125
2458773.641806,9.2044,0.0126
2458773.641933,9.1883,0.0127
2458773.642072,9.1867,0.0128
2458773.642211,9.2038,0.0127
2458773.64235,9.1838,0.0128
2458773.642488,9.1876,0.0128
2458773.642616,9.2104,0.0127
2458773.642755,9.1926,0.0126
2458773.642894,9.1824,0.0127
2458773.643032,9.2125,0.0128
2458773.643171,9.2083,0.0127
2458773.64331,9.1671,0.0129
2458773.643438,9.1386,0.0128
2458773.643576,9.1959,0.0128
2458773.643715,9.1844,0.0128
2458773.643854,9.197,0.0128
2458773.643981,9.1944,0.0128
2458773.644387,9.2082,0.0126
2458773.644525,9.165,0.0127
2458773.644664,9.1736,0.0127
2458773.644803,9.206,0.0127
2458773.644931,9.1693,0.0127
2458773.645069,9.2052,0.0125
2458773.645208,9.1652,0.0129
2458773.645347,9.1753,0.0128
2458773.645486,9.1892,0.0126
2458773.645613,9.1829,0.0128
2458773.645752,9.1817,0.0127
2458773.645891,9.1811,0.0127
2458773.64603,9.1976,0.0128
2458773.646169,9.1861,0.0126
2458773.646308,9.1824,0.0128
2458773.646435,9.1725,0.0126
2458773.646574,9.1738,0.0129
2458773.646713,9.2063,0.0127
2458773.646852,9.133,0.0128
2458773.646979,9.1832,0.0127
2458773.647118,9.2178,0.0127
2458773.647245,9.1924,0.0128
2458773.647384,9.1788,0.0129
2458773.647523,9.1448,0.0127
2458773.647662,9.2017,0.0127
2458773.647801,9.1905,0.0127
2458773.64794,9.1653,0.0128
2458773.648067,9.1862,0.0126
2458773.648206,9.1809,0.0127
2458773.648345,9.1534,0.0128
2458773.648484,9.1582,0.0127
2458773.648611,9.1737,0.0128
2458773.64875,9.1591,0.0127
2458773.648889,9.1971,0.0127
2458773.649167,9.1729,0.0126
2458773.649433,9.2051,0.0125
2458773.649572,9.1525,0.0129
2458773.649711,9.1673,0.0127
2458773.64985,9.1774,0.013
2458773.649988,9.1844,0.0129
2458773.650255,9.1543,0.0129
2458773.650394,9.198,0.0126
2458773.650532,9.1581,0.0128
2458773.650671,9.175,0.0128
2458773.650799,9.1622,0.0129
2458773.650937,9.1459,0.0131
2458773.651076,9.183,0.0127
2458773.651215,9.2174,0.0127
2458773.651354,9.1506,0.0129
2458773.651481,9.207,0.0127
2458773.65162,9.1782,0.0126
2458773.651759,9.1638,0.0127
2458773.651898,9.1577,0.0127
2458773.652025,9.1958,0.0127
2458773.652164,9.1632,0.0127
2458773.652303,9.1755,0.0128
2458773.652442,9.1757,0.0128
2458773.652708,9.1698,0.0127
2458773.652847,9.177,0.0127
2458773.652986,9.1789,0.0128
2458773.653125,9.1711,0.0129
2458773.653264,9.1557,0.0127
2458773.65353,9.2015,0.0126
2458773.653669,9.1721,0.013
2458773.653808,9.178,0.0126
2458773.653947,9.1463,0.0126
2458773.654074,9.143,0.0129
2458773.654352,9.1594,0.0128
2458773.654491,9.1898,0.0128
2458773.65463,9.1627,0.013
2458773.654769,9.194,0.0129
2458773.655035,9.1873,0.0128
2458773.655174,9.1963,0.013
2458773.655313,9.1884,0.0127
2458773.655451,9.1447,0.0127
2458773.655579,9.179,0.0126
2458773.655718,9.1635,0.0129
2458773.655856,9.1287,0.0129
2458773.655995,9.1702,0.0127
2458773.656134,9.1482,0.0128
2458773.656262,9.1519,0.013
2458773.6564,9.1687,0.0128
2458773.656539,9.1654,0.0126
2458773.656678,9.2106,0.0126
2458773.656817,9.1775,0.0129
2458773.656944,9.1668,0.0128
2458773.657083,9.1709,0.013
2458773.657222,9.1631,0.0131
2458773.657361,9.1518,0.0131
2458773.6575,9.1528,0.0128
2458773.657639,9.1282,0.0127
2458773.657766,9.1961,0.0128
2458773.657905,9.1318,0.0129
2458773.658044,9.1485,0.0128
2458773.658183,9.1758,0.0131
2458773.658322,9.1336,0.0128
2458773.658449,9.1586,0.0128
2458773.658588,9.1421,0.0129
2458773.658727,9.151,0.0128
2458773.658866,9.1416,0.0129
2458773.659005,9.17,0.013
2458773.659144,9.1583,0.013
2458773.659271,9.1607,0.0126
2458773.65941,9.137,0.0129
2458773.659549,9.1516,0.0129
2458773.659687,9.1835,0.0128
2458773.659826,9.166,0.0127
2458773.659954,9.1559,0.013
2458773.660093,9.1837,0.0128
2458773.660231,9.1864,0.0128
2458773.66037,9.1468,0.0128
2458773.660509,9.1676,0.0129
2458773.660637,9.1815,0.0129
2458773.660775,9.2284,0.0127
2458773.660914,9.1962,0.013
2458773.661053,9.1848,0.0129
2458773.661192,9.1633,0.0128
2458773.661331,9.1657,0.013
2458773.661458,9.1236,0.0129
2458773.661597,9.1683,0.0128
2458773.661863,9.1673,0.0129
2458773.662002,9.175,0.0128
2458773.662141,9.1763,0.0127
2458773.66228,9.1541,0.0127
2458773.662419,9.1871,0.0127
2458773.662558,9.1811,0.0128
2458773.662685,9.182,0.0128
2458773.662824,9.1869,0.0129
2458773.662963,9.2057,0.0127
2458773.663102,9.1867,0.0128
2458773.663241,9.1711,0.0129
2458773.663519,9.1418,0.013
2458773.663646,9.1913,0.0129
2458773.663785,9.1582,0.013
2458773.663924,9.1659,0.0131
2458773.664063,9.1854,0.0128
2458773.664329,9.1519,0.013
2458773.664468,9.1574,0.0129
2458773.664606,9.1852,0.0129
2458773.664745,9.1924,0.0128
2458773.664884,9.1441,0.013
2458773.665012,9.1903,0.0129
2458773.66515,9.1566,0.0129
2458773.665289,9.1901,0.0129
2458773.665428,9.1578,0.0131
2458773.665567,9.1561,0.013
2458773.665694,9.1958,0.0128
2458773.665833,9.1758,0.0127
2458773.665972,9.1675,0.0129
2458773.666111,9.1745,0.0129
2458773.66625,9.1784,0.0129
2458773.666377,9.1806,0.0127
2458773.666516,9.1722,0.013
2458773.666655,9.1803,0.0129
2458773.666794,9.2082,0.0127
2458773.666933,9.1467,0.0131
2458773.66706,9.1803,0.0131
2458773.667199,9.1746,0.0131
2458773.667338,9.1886,0.013
2458773.667465,9.1719,0.0131
2458773.667882,9.1394,0.0128
2458773.668021,9.1912,0.0129
2458773.66816,9.2213,0.0129
2458773.668287,9.204,0.013
2458773.668426,9.1744,0.0131
2458773.668565,9.169,0.0131
2458773.668704,9.1636,0.013
2458773.668843,9.2036,0.0129
2458773.66897,9.1764,0.0128
2458773.669109,9.2041,0.013
2458773.669248,9.1919,0.0128
2458773.669375,9.222,0.0128
2458773.669514,9.1577,0.0129
2458773.669653,9.2163,0.0128
2458773.669792,9.1774,0.013
2458773.669919,9.1519,0.0128
2458773.670197,9.2004,0.0129
2458773.670336,9.1865,0.013
2458773.670475,9.1848,0.0128
2458773.670602,9.1838,0.0129
2458773.670741,9.1823,0.013
2458773.67088,9.2042,0.013
2458773.671019,9.2342,0.0127
2458773.671146,9.2213,0.0128
2458773.671285,9.2048,0.0128
2458773.671563,9.1711,0.013
2458773.671701,9.2003,0.013
2458773.671829,9.193,0.0131
2458773.671968,9.193,0.013
2458773.672106,9.1745,0.0131
2458773.672245,9.2178,0.0131
2458773.672384,9.1748,0.013
2458773.672512,9.2011,0.013
2458773.67265,9.1974,0.0128
2458773.672789,9.2086,0.0131
2458773.672928,9.1993,0.0131
2458773.673067,9.1764,0.0131
2458773.673194,9.2263,0.0128
2458773.673333,9.1874,0.013
2458773.673472,9.1738,0.0131
2458773.673611,9.1681,0.013
2458773.67375,9.209,0.013
2458773.673877,9.1954,0.013
2458773.674016,9.2059,0.013
2458773.674155,9.2041,0.0132
2458773.674294,9.1663,0.013
2458773.674433,9.1815,0.0133
2458773.674572,9.1817,0.0132
2458773.674699,9.1921,0.0132
2458773.674838,9.1919,0.013
2458773.674977,9.2185,0.0131
2458773.675116,9.2039,0.013
2458773.675255,9.215,0.0131
2458773.675382,9.1794,0.0132
2458773.675521,9.246,0.0128
2458773.67566,9.1904,0.0131
2458773.675799,9.1825,0.0131
2458773.675926,9.2357,0.0132
2458773.676065,9.1983,0.0132
2458773.676204,9.2102,0.0129
2458773.676343,9.2314,0.0129
2458773.676481,9.2284,0.013
2458773.676609,9.1998,0.013
2458773.676748,9.1993,0.0131
2458773.676887,9.1723,0.0131
2458773.677025,9.2229,0.0131
2458773.677303,9.2196,0.013
2458773.677431,9.2386,0.013
2458773.677569,9.1853,0.0132
2458773.677708,9.1974,0.0152
2458773.677847,9.1946,0.0132
2458773.677975,9.1857,0.0131
2458773.678113,9.2005,0.0132
2458773.678252,9.198,0.0132
2458773.678391,9.1881,0.0132
2458773.678519,9.2161,0.013
2458773.678657,9.2284,0.0131
2458773.678796,9.2141,0.0132
2458773.678935,9.1848,0.0132
2458773.679074,9.2151,0.013
2458773.679213,9.2216,0.0131
2458773.679479,9.2182,0.0131
2458773.679618,9.268,0.0128
2458773.679757,9.2125,0.0131
2458773.679884,9.1942,0.0133
2458773.680023,9.1881,0.0129
2458773.68015,9.2047,0.0132
2458773.680289,9.232,0.0131
2458773.680428,9.2104,0.0131
2458773.680694,9.2349,0.013
2458773.680833,9.2203,0.0132
2458773.680972,9.2079,0.013
2458773.681111,9.2324,0.0132
2458773.68125,9.2385,0.0132
2458773.681389,9.2273,0.013
2458773.681516,9.2338,0.0132
2458773.681655,9.2603,0.0132
2458773.681794,9.2518,0.013
2458773.681921,9.2441,0.013
2458773.68206,9.2249,0.013
2458773.682199,9.2312,0.0131
2458773.682338,9.2364,0.0132
2458773.682465,9.2162,0.0131
2458773.682604,9.2215,0.0132
2458773.682743,9.2123,0.0134
2458773.682882,9.22,0.0133
2458773.683009,9.2436,0.0132
2458773.683148,9.2245,0.0132
2458773.683287,9.2395,0.0131
2458773.683426,9.2238,0.0132
2458773.683565,9.2715,0.0133
2458773.683704,9.2315,0.0132
2458773.683831,9.2454,0.013
2458773.68397,9.223,0.013
2458773.684248,9.2455,0.0131
2458773.684387,9.2186,0.0132
2458773.684525,9.2677,0.013
2458773.684792,9.1883,0.0133
2458773.684931,9.2284,0.0131
2458773.685069,9.265,0.0131
2458773.685208,9.279,0.0128
2458773.685336,9.2255,0.0134
2458773.685475,9.2471,0.0132
2458773.685752,9.2705,0.013
2458773.685891,9.252,0.0129
2458773.68603,9.2343,0.0134
2458773.686157,9.2556,0.013
2458773.686296,9.2587,0.013
2458773.686435,9.2445,0.0133
2458773.686574,9.2538,0.0135
2458773.686713,9.2568,0.0135
2458773.686852,9.248,0.0133
2458773.686979,9.2448,0.0132
2458773.687257,9.2569,0.013
2458773.687396,9.2418,0.0132
2458773.687535,9.2752,0.0133
2458773.687662,9.2571,0.0131
2458773.687801,9.2136,0.0132
2458773.68794,9.2608,0.0132
2458773.688079,9.2682,0.013
2458773.688218,9.2906,0.0131
2458773.688356,9.2784,0.0132
2458773.688484,9.2765,0.0131
2458773.688623,9.2157,0.0131
2458773.688762,9.2583,0.0133
2458773.6889,9.2629,0.0132
2458773.689039,9.2758,0.0133
2458773.689178,9.2559,0.0133
2458773.689306,9.2592,0.0135
2458773.689444,9.2605,0.0131
2458773.689583,9.2663,0.0131
2458773.689722,9.2741,0.0131
2458773.689861,9.256,0.0131
2458773.69,9.2713,0.0131
2458773.690127,9.26,0.0133
2458773.690266,9.2301,0.0132
2458773.690405,9.265,0.0132
2458773.690544,9.2462,0.013
2458773.690671,9.2893,0.0133
2458773.69081,9.2734,0.0132
2458773.690949,9.288,0.0131
2458773.691088,9.2851,0.0133
2458773.691227,9.2438,0.0133
2458773.691354,9.2862,0.013
2458773.691493,9.2894,0.0133
2458773.691632,9.2313,0.0134
2458773.691771,9.2725,0.0133
2458773.69191,9.2958,0.0131
2458773.692049,9.2868,0.0133
2458773.692187,9.2821,0.0132
2458773.692326,9.3008,0.0133
2458773.692465,9.2725,0.0133
2458773.692593,9.2531,0.0132
2458773.692731,9.2602,0.0134
2458773.69287,9.2478,0.0132
2458773.693009,9.3007,0.0132
2458773.693148,9.2968,0.0133
2458773.693287,9.3089,0.0132
2458773.693426,9.2987,0.0133
2458773.693553,9.2963,0.0134
2458773.693692,9.2655,0.0132
2458773.693831,9.2781,0.0132
2458773.69397,9.2931,0.0134
2458773.694109,9.2718,0.0133
2458773.694236,9.2927,0.0133
2458773.694375,9.2959,0.0135
2458773.694514,9.2937,0.0135
2458773.694653,9.2958,0.0132
2458773.69478,9.2813,0.0133
2458773.694919,9.2739,0.0135
2458773.695058,9.2713,0.0135
2458773.695185,9.283,0.0134
2458773.695324,9.2999,0.0133
2458773.695463,9.3024,0.0132
2458773.695602,9.2693,0.0133
2458773.695741,9.2688,0.0134
2458773.695868,9.2923,0.0135
2458773.696007,9.2942,0.0138
2458773.696146,9.2632,0.0135
2458773.696285,9.286,0.0133
2458773.696424,9.3008,0.0134
2458773.696551,9.318,0.0134
2458773.69669,9.2623,0.0134
2458773.696829,9.2755,0.0135
2458773.696956,9.269,0.0135
2458773.697095,9.2791,0.0132
2458773.697234,9.3275,0.0132
2458773.697373,9.3093,0.0133
2458773.697512,9.3094,0.0134
2458773.697639,9.3092,0.0134
2458773.697778,9.3055,0.0132
2458773.697917,9.311,0.0136
2458773.698056,9.3069,0.0135
2458773.698194,9.3013,0.0133
2458773.698461,9.3438,0.0134
2458773.6986,9.2838,0.0135
2458773.698727,9.2997,0.0134
2458773.698866,9.3159,0.0134
2458773.699005,9.3072,0.0136
2458773.699144,9.2631,0.0137
2458773.699282,9.2886,0.0134
2458773.69941,9.3601,0.0162
2458773.699549,9.2802,0.0135
2458773.699688,9.3141,0.0134
2458773.699826,9.307,0.0133
2458773.699954,9.2934,0.0135
2458773.700093,9.2933,0.0136
2458773.700231,9.272,0.0138
2458773.70037,9.3304,0.0135
2458773.700509,9.3328,0.0136
2458773.700637,9.3385,0.0136
2458773.700775,9.2987,0.0136
2458773.700914,9.2953,0.0134
2458773.701053,9.3392,0.0136
2458773.701192,9.3493,0.0135
2458773.701319,9.3043,0.0136
2458773.701458,9.3072,0.0135
2458773.701597,9.296,0.0136
2458773.701736,9.3251,0.0137
2458773.701875,9.3289,0.0135
2458773.702002,9.2896,0.0136
2458773.702141,9.329,0.0135
2458773.70228,9.2824,0.0136
2458773.702419,9.3021,0.0137
2458773.702558,9.3147,0.0135
2458773.702685,9.3017,0.0134
2458773.702824,9.3129,0.0135
2458773.702963,9.3081,0.0137
2458773.703102,9.3045,0.0134
2458773.703241,9.3216,0.0134
2458773.70338,9.2963,0.0134
2458773.703519,9.2845,0.0136
2458773.703646,9.3152,0.0157
2458773.703924,9.3268,0.0133
2458773.704063,9.3014,0.0133
2458773.70419,9.3867,0.0134
2458773.704329,9.3566,0.0136
2458773.704468,9.3313,0.0135
2458773.704606,9.3054,0.0133
2458773.704745,9.2987,0.0137
2458773.704873,9.3458,0.0134
2458773.705012,9.3323,0.0134
2458773.70515,9.3454,0.0135
2458773.705289,9.3316,0.0133
2458773.705428,9.3727,0.0134
2458773.705567,9.3268,0.0135
2458773.705706,9.3339,0.0134
2458773.705833,9.3352,0.0134
2458773.705972,9.2947,0.0135
2458773.706111,9.3325,0.0137
2458773.706238,9.3481,0.0135
2458773.706377,9.2975,0.0136
2458773.706516,9.3468,0.0137
2458773.706655,9.334,0.0138
2458773.706782,9.3304,0.0134
2458773.70706,9.3297,0.0137
2458773.707199,9.3353,0.0136
2458773.707338,9.31,0.0135
2458773.707477,9.3634,0.0135
2458773.707604,9.3268,0.0136
2458773.707743,9.2844,0.0138
2458773.707882,9.337,0.0134
2458773.708009,9.3248,0.0137
2458773.708148,9.3141,0.0136
2458773.708287,9.3154,0.0136
2458773.708426,9.3384,0.0134
2458773.708565,9.3463,0.0136
2458773.708692,9.3315,0.0136
2458773.708831,9.3032,0.0145
2458773.70897,9.3452,0.0135
2458773.709109,9.3205,0.0136
2458773.709236,9.3207,0.0137
2458773.709375,9.328,0.0137
2458773.709514,9.3435,0.0135
2458773.709653,9.3521,0.0135
2458773.709792,9.3308,0.0134
2458773.709919,9.336,0.0135
2458773.710058,9.3666,0.0134
2458773.710197,9.2934,0.0139
2458773.710336,9.3378,0.0135
2458773.710463,9.3314,0.0136
2458773.710602,9.3373,0.0136
2458773.710741,9.342,0.0136
2458773.71088,9.316,0.0137
2458773.711019,9.3559,0.0137
2458773.711157,9.3125,0.0138
2458773.711285,9.3528,0.0138
2458773.711424,9.3659,0.0134
2458773.711551,9.3265,0.0138
2458773.71169,9.3429,0.0138
2458773.711968,9.3539,0.0137
2458773.712106,9.3528,0.0137
2458773.712245,9.3448,0.0138
2458773.712373,9.3496,0.0139
2458773.712512,9.3285,0.0138
2458773.71265,9.3426,0.0139
2458773.712789,9.374,0.0137
2458773.712928,9.3386,0.0139
2458773.713056,9.3733,0.0138
2458773.713194,9.3232,0.0138
2458773.713333,9.3712,0.0136
2458773.713472,9.3695,0.0139
2458773.713611,9.3453,0.0139
2458773.713738,9.3381,0.0138
2458773.714016,9.3457,0.0139
2458773.714155,9.3659,0.0137
2458773.714294,9.3601,0.0138
2458773.714433,9.3661,0.0141
2458773.71456,9.3324,0.014
2458773.714699,9.3606,0.0139
2458773.714838,9.3591,0.0138
2458773.715116,9.3429,0.0141
2458773.715255,9.3876,0.0138
2458773.715382,9.3695,0.0135
2458773.71566,9.3601,0.0137
2458773.715799,9.3505,0.0139
2458773.715938,9.3971,0.0137
2458773.716076,9.3675,0.0138
2458773.716204,9.3357,0.0141
2458773.716343,9.3389,0.014
2458773.716481,9.3714,0.014
2458773.71662,9.3608,0.014
2458773.716759,9.3708,0.014
2458773.716887,9.3607,0.014
2458773.717025,9.3479,0.014
2458773.717164,9.3674,0.014
2458773.717303,9.3783,0.0138
2458773.717442,9.3838,0.0141
2458773.717569,9.3811,0.0139
2458773.717708,9.363,0.0141
2458773.717847,9.393,0.0139
2458773.717986,9.3584,0.0144
2458773.718125,9.3722,0.014
2458773.718264,9.3322,0.0145
2458773.718391,9.3732,0.0144
2458773.718669,9.351,0.0143
2458773.718808,9.3792,0.0143
2458773.718947,9.3368,0.0143
2458773.719074,9.3505,0.0142
2458773.719213,9.3892,0.0139
2458773.719352,9.3531,0.014
2458773.719491,9.3869,0.0144
2458773.71963,9.3821,0.0141
2458773.719769,9.3701,0.0141
2458773.719896,9.363,0.0142
2458773.720035,9.3551,0.0142
2458773.720174,9.3471,0.0145
2458773.720313,9.4158,0.014
2458773.720579,9.3839,0.0143
2458773.720718,9.3883,0.0143
2458773.720856,9.3863,0.0143
2458773.720995,9.3909,0.0141
2458773.721123,9.3864,0.0142
2458773.721262,9.3858,0.0139
2458773.7214,9.3891,0.0144
2458773.721539,9.4042,0.0144
2458773.721667,9.3538,0.0144
2458773.721806,9.353,0.0143
2458773.721944,9.3876,0.0144
2458773.722083,9.3981,0.0143
2458773.722211,9.3918,0.0144
2458773.72235,9.3923,0.0144
2458773.722488,9.3932,0.0146
2458773.722627,9.4166,0.0145
2458773.722766,9.433,0.0143
2458773.722894,9.4,0.0145
2458773.723032,9.4183,0.0144
2458773.723171,9.3943,0.0147
2458773.72331,9.3848,0.0145
2458773.723449,9.3721,0.0149
2458773.723576,9.3898,0.0148
2458773.723715,9.4019,0.0148
2458773.723854,9.4058,0.0148
2458773.723993,9.3531,0.0145
2458773.724132,9.3516,0.0154
2458773.724271,9.3916,0.0149
2458773.724398,9.4044,0.0151
2458773.724537,9.3903,0.0148
2458773.724676,9.3721,0.015
2458773.724815,9.3955,0.015
2458773.725081,9.3779,0.015
2458773.72522,9.3889,0.0153
2458773.725359,9.3978,0.0152
2458773.725498,9.4115,0.0151
2458773.725637,9.397,0.015
2458773.725775,9.3741,0.0149
2458773.725903,9.4088,0.0151
2458773.726042,9.3799,0.0151
2458773.726319,9.3976,0.0151
2458773.726458,9.3796,0.0153
2458773.726597,9.3708,0.0153
2458773.726725,9.3926,0.0157
2458773.726863,9.3761,0.0156
2458773.727002,9.3667,0.0154
2458773.72713,9.3696,0.0154
2458773.727269,9.3682,0.0153
2458773.727407,9.3973,0.0153
2458773.727546,9.4031,0.0158
2458773.727685,9.4297,0.0155
2458773.727813,9.3743,0.0159
2458773.727951,9.4263,0.0159
2458773.72809,9.3981,0.0157
2458773.728229,9.4329,0.0156
2458773.728368,9.4032,0.0158
2458773.728507,9.4335,0.0153
2458773.728634,9.3742,0.0158
2458773.728773,9.3998,0.0157
2458773.728912,9.3933,0.0158
2458773.729051,9.4241,0.016
2458773.72919,9.4163,0.0157
2458773.729329,9.4574,0.0157
2458773.729456,9.4095,0.0164
2458773.729595,9.3387,0.0164
2458773.729734,9.4089,0.0162
2458773.729873,9.3625,0.0163
2458773.730012,9.4257,0.0161
2458773.730278,9.3963,0.0168
2458773.730417,9.3922,0.017
2458773.730556,9.4154,0.0166
2458773.730694,9.4315,0.017
