JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460328.4686628473,,,5,,,9.704921247472935,0.0049050709514345,,
2460328.471234468,,,5,,,9.740430088915051,0.0045538459777922,,
2460328.4745456134,,,5,,,9.776611349824464,0.0048801651059517,,
2460328.477365891,,,5,,,9.81211018319083,0.0036863163592769,,
2460328.4802197684,,,5,,,9.867451410785415,0.0041428586312077,,
2460328.4831255325,,,5,,,9.89430158490762,0.0045745406574708,,
2460328.486050359,,,5,,,9.943786161545026,0.0037204594879079,,
2460328.48907566,,,5,,,9.95600928097529,0.0040840433452516,,
2460328.492191632,,,5,,,9.986481626696516,0.0046567089099853,,
2460328.4955834607,,,5,,,9.997371349006006,0.0050801135424587,,
2460328.500477697,,,5,,,10.00342181549607,0.0036887700221641,,
2459999.314979641,,,3,,,,,9.7114858700033,0.0051238397857983
2459999.3165099304,,,3,,,,,9.71879875377924,0.0068374344640688
2459999.3180663544,,,3,,,,,9.700868906129037,0.0034586347667851
