#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
7234,RZ CEP,000-BDC-590,2458827.334624,9.1904,0.0157,False,Johnson V,CCD,SJTS,,
7235,RZ CEP,000-BDC-590,2458827.334705,9.209,0.0154,False,Johnson V,CCD,SJTS,,
7236,RZ CEP,000-BDC-590,2458827.334797,9.199,0.0156,False,Johnson V,CCD,SJTS,,
7237,RZ CEP,000-BDC-590,2458827.33489,9.1673,0.0156,False,Johnson V,CCD,SJTS,,
7238,RZ CEP,000-BDC-590,2458827.334983,9.1758,0.0158,False,Johnson V,CCD,SJTS,,
7239,RZ CEP,000-BDC-590,2458827.335064,9.2032,0.0158,False,Johnson V,CCD,SJTS,,
7240,RZ CEP,000-BDC-590,2458827.335156,9.2156,0.0156,False,Johnson V,CCD,SJTS,,
7241,RZ CEP,000-BDC-590,2458827.335249,9.2077,0.0157,False,Johnson V,CCD,SJTS,,
7242,RZ CEP,000-BDC-590,2458827.33533,9.2299,0.0156,False,Johnson V,CCD,SJTS,,
7243,RZ CEP,000-BDC-590,2458827.335422,9.193,0.016,False,Johnson V,CCD,SJTS,,
7244,RZ CEP,000-BDC-590,2458827.335515,9.2145,0.0157,False,Johnson V,CCD,SJTS,,
7245,RZ CEP,000-BDC-590,2458827.335596,9.1859,0.0159,False,Johnson V,CCD,SJTS,,
7246,RZ CEP,000-BDC-590,2458827.335689,9.1882,0.0157,False,Johnson V,CCD,SJTS,,
7247,RZ CEP,000-BDC-590,2458827.335781,9.2385,0.0156,False,Johnson V,CCD,SJTS,,
7248,RZ CEP,000-BDC-590,2458827.335862,9.2296,0.0156,False,Johnson V,CCD,SJTS,,
7249,RZ CEP,000-BDC-590,2458827.335955,9.2036,0.0158,False,Johnson V,CCD,SJTS,,
7250,RZ CEP,000-BDC-590,2458827.336047,9.1929,0.0155,False,Johnson V,CCD,SJTS,,
7251,RZ CEP,000-BDC-590,2458827.33614,9.1775,0.0156,False,Johnson V,CCD,SJTS,,
7252,RZ CEP,000-BDC-590,2458827.336221,9.2232,0.0152,False,Johnson V,CCD,SJTS,,
7253,RZ CEP,000-BDC-590,2458827.336314,9.2242,0.0161,False,Johnson V,CCD,SJTS,,
7254,RZ CEP,000-BDC-590,2458827.336406,9.1877,0.016,False,Johnson V,CCD,SJTS,,
7255,RZ CEP,000-BDC-590,2458827.336487,9.2215,0.0157,False,Johnson V,CCD,SJTS,,
7256,RZ CEP,000-BDC-590,2458827.33658,9.1946,0.0158,False,Johnson V,CCD,SJTS,,
7257,RZ CEP,000-BDC-590,2458827.336672,9.1941,0.0155,False,Johnson V,CCD,SJTS,,
7258,RZ CEP,000-BDC-590,2458827.336753,9.2097,0.0158,False,Johnson V,CCD,SJTS,,
7259,RZ CEP,000-BDC-590,2458827.336846,9.176,0.0155,False,Johnson V,CCD,SJTS,,
7260,RZ CEP,000-BDC-590,2458827.336939,9.1879,0.0161,False,Johnson V,CCD,SJTS,,
7261,RZ CEP,000-BDC-590,2458827.337031,9.1683,0.0156,False,Johnson V,CCD,SJTS,,
7262,RZ CEP,000-BDC-590,2458827.337112,9.2266,0.0158,False,Johnson V,CCD,SJTS,,
7263,RZ CEP,000-BDC-590,2458827.337205,9.2102,0.016,False,Johnson V,CCD,SJTS,,
7264,RZ CEP,000-BDC-590,2458827.337297,9.1863,0.0159,False,Johnson V,CCD,SJTS,,
7265,RZ CEP,000-BDC-590,2458827.337378,9.1918,0.0159,False,Johnson V,CCD,SJTS,,
7266,RZ CEP,000-BDC-590,2458827.337471,9.1822,0.0155,False,Johnson V,CCD,SJTS,,
7267,RZ CEP,000-BDC-590,2458827.337564,9.211,0.0156,False,Johnson V,CCD,SJTS,,
7268,RZ CEP,000-BDC-590,2458827.337656,9.1793,0.0156,False,Johnson V,CCD,SJTS,,
7269,RZ CEP,000-BDC-590,2458827.337749,9.2095,0.0155,False,Johnson V,CCD,SJTS,,
7270,RZ CEP,000-BDC-590,2458827.33783,9.207,0.0156,False,Johnson V,CCD,SJTS,,
7271,RZ CEP,000-BDC-590,2458827.337922,9.1925,0.0158,False,Johnson V,CCD,SJTS,,
7272,RZ CEP,000-BDC-590,2458827.338015,9.1758,0.0158,False,Johnson V,CCD,SJTS,,
7273,RZ CEP,000-BDC-590,2458827.338096,9.2164,0.0155,False,Johnson V,CCD,SJTS,,
7274,RZ CEP,000-BDC-590,2458827.338189,9.2427,0.0154,False,Johnson V,CCD,SJTS,,
7275,RZ CEP,000-BDC-590,2458827.338281,9.1782,0.016,False,Johnson V,CCD,SJTS,,
7276,RZ CEP,000-BDC-590,2458827.338374,9.1884,0.0155,False,Johnson V,CCD,SJTS,,
7277,RZ CEP,000-BDC-590,2458827.338455,9.2492,0.0158,False,Johnson V,CCD,SJTS,,
7278,RZ CEP,000-BDC-590,2458827.338547,9.2055,0.016,False,Johnson V,CCD,SJTS,,
7279,RZ CEP,000-BDC-590,2458827.33864,9.1472,0.0162,False,Johnson V,CCD,SJTS,,
7280,RZ CEP,000-BDC-590,2458827.338721,9.2303,0.0154,False,Johnson V,CCD,SJTS,,
7281,RZ CEP,000-BDC-590,2458827.338814,9.2086,0.0159,False,Johnson V,CCD,SJTS,,
7282,RZ CEP,000-BDC-590,2458827.338906,9.245,0.0156,False,Johnson V,CCD,SJTS,,
7283,RZ CEP,000-BDC-590,2458827.338987,9.1715,0.0162,False,Johnson V,CCD,SJTS,,
7284,RZ CEP,000-BDC-590,2458827.33908,9.2129,0.0159,False,Johnson V,CCD,SJTS,,
7285,RZ CEP,000-BDC-590,2458827.339172,9.1466,0.0163,False,Johnson V,CCD,SJTS,,
7286,RZ CEP,000-BDC-590,2458827.339253,9.207,0.0162,False,Johnson V,CCD,SJTS,,
7287,RZ CEP,000-BDC-590,2458827.339346,9.2271,0.0163,False,Johnson V,CCD,SJTS,,
7288,RZ CEP,000-BDC-590,2458827.339439,9.2126,0.0159,False,Johnson V,CCD,SJTS,,
7289,RZ CEP,000-BDC-590,2458827.33952,9.2064,0.0157,False,Johnson V,CCD,SJTS,,
7290,RZ CEP,000-BDC-590,2458827.339612,9.2252,0.0159,False,Johnson V,CCD,SJTS,,
7291,RZ CEP,000-BDC-590,2458827.339705,9.181,0.0161,False,Johnson V,CCD,SJTS,,
7292,RZ CEP,000-BDC-590,2458827.339786,9.2084,0.0162,False,Johnson V,CCD,SJTS,,
7293,RZ CEP,000-BDC-590,2458827.339878,9.2134,0.016,False,Johnson V,CCD,SJTS,,
7294,RZ CEP,000-BDC-590,2458827.339971,9.2152,0.0164,False,Johnson V,CCD,SJTS,,
7295,RZ CEP,000-BDC-590,2458827.340064,9.2101,0.016,False,Johnson V,CCD,SJTS,,
7296,RZ CEP,000-BDC-590,2458827.340145,9.1778,0.0163,False,Johnson V,CCD,SJTS,,
7297,RZ CEP,000-BDC-590,2458827.340237,9.2265,0.0159,False,Johnson V,CCD,SJTS,,
7298,RZ CEP,000-BDC-590,2458827.34033,9.2071,0.0164,False,Johnson V,CCD,SJTS,,
7299,RZ CEP,000-BDC-590,2458827.340411,9.1628,0.0162,False,Johnson V,CCD,SJTS,,
7300,RZ CEP,000-BDC-590,2458827.340596,9.1969,0.0164,False,Johnson V,CCD,SJTS,,
7301,RZ CEP,000-BDC-590,2458827.340689,9.1779,0.0165,False,Johnson V,CCD,SJTS,,
7302,RZ CEP,000-BDC-590,2458827.34077,9.2086,0.0165,False,Johnson V,CCD,SJTS,,
7303,RZ CEP,000-BDC-590,2458827.340862,9.2208,0.0163,False,Johnson V,CCD,SJTS,,
7304,RZ CEP,000-BDC-590,2458827.340955,9.1968,0.016,False,Johnson V,CCD,SJTS,,
7305,RZ CEP,000-BDC-590,2458827.341036,9.1968,0.0166,False,Johnson V,CCD,SJTS,,
7306,RZ CEP,000-BDC-590,2458827.341128,9.195,0.0167,False,Johnson V,CCD,SJTS,,
7307,RZ CEP,000-BDC-590,2458827.341221,9.2733,0.0163,False,Johnson V,CCD,SJTS,,
7308,RZ CEP,000-BDC-590,2458827.341302,9.2583,0.0161,False,Johnson V,CCD,SJTS,,
7309,RZ CEP,000-BDC-590,2458827.341395,9.1977,0.0165,False,Johnson V,CCD,SJTS,,
7310,RZ CEP,000-BDC-590,2458827.341487,9.2008,0.0164,False,Johnson V,CCD,SJTS,,
7311,RZ CEP,000-BDC-590,2458827.341568,9.2224,0.0163,False,Johnson V,CCD,SJTS,,
7312,RZ CEP,000-BDC-590,2458827.341661,9.2225,0.0166,False,Johnson V,CCD,SJTS,,
7313,RZ CEP,000-BDC-590,2458827.341753,9.1694,0.0162,False,Johnson V,CCD,SJTS,,
7314,RZ CEP,000-BDC-590,2458827.341834,9.2323,0.0165,False,Johnson V,CCD,SJTS,,
7315,RZ CEP,000-BDC-590,2458827.341927,9.189,0.0162,False,Johnson V,CCD,SJTS,,
7316,RZ CEP,000-BDC-590,2458827.34202,9.205,0.0167,False,Johnson V,CCD,SJTS,,
7317,RZ CEP,000-BDC-590,2458827.342101,9.2038,0.0163,False,Johnson V,CCD,SJTS,,
7318,RZ CEP,000-BDC-590,2458827.342193,9.2292,0.0162,False,Johnson V,CCD,SJTS,,
7319,RZ CEP,000-BDC-590,2458827.342286,9.2108,0.0162,False,Johnson V,CCD,SJTS,,
7320,RZ CEP,000-BDC-590,2458827.342367,9.2668,0.0164,False,Johnson V,CCD,SJTS,,
7321,RZ CEP,000-BDC-590,2458827.342459,9.1519,0.0163,False,Johnson V,CCD,SJTS,,
7322,RZ CEP,000-BDC-590,2458827.342552,9.2257,0.0163,False,Johnson V,CCD,SJTS,,
7323,RZ CEP,000-BDC-590,2458827.342645,9.2294,0.0162,False,Johnson V,CCD,SJTS,,
7324,RZ CEP,000-BDC-590,2458827.342726,9.2137,0.0161,False,Johnson V,CCD,SJTS,,
7325,RZ CEP,000-BDC-590,2458827.342818,9.2542,0.016,False,Johnson V,CCD,SJTS,,
7326,RZ CEP,000-BDC-590,2458827.342911,9.258,0.0161,False,Johnson V,CCD,SJTS,,
7327,RZ CEP,000-BDC-590,2458827.342992,9.1937,0.0162,False,Johnson V,CCD,SJTS,,
7328,RZ CEP,000-BDC-590,2458827.343084,9.2035,0.0161,False,Johnson V,CCD,SJTS,,
7329,RZ CEP,000-BDC-590,2458827.343177,9.2267,0.0163,False,Johnson V,CCD,SJTS,,
7330,RZ CEP,000-BDC-590,2458827.343258,9.1846,0.0161,False,Johnson V,CCD,SJTS,,
7331,RZ CEP,000-BDC-590,2458827.343351,9.2507,0.0159,False,Johnson V,CCD,SJTS,,
7332,RZ CEP,000-BDC-590,2458827.343443,9.2148,0.0159,False,Johnson V,CCD,SJTS,,
7333,RZ CEP,000-BDC-590,2458827.343536,9.19,0.0159,False,Johnson V,CCD,SJTS,,
7334,RZ CEP,000-BDC-590,2458827.343617,9.191,0.0163,False,Johnson V,CCD,SJTS,,
7335,RZ CEP,000-BDC-590,2458827.343709,9.2218,0.0163,False,Johnson V,CCD,SJTS,,
7336,RZ CEP,000-BDC-590,2458827.343802,9.1541,0.0163,False,Johnson V,CCD,SJTS,,
7337,RZ CEP,000-BDC-590,2458827.343883,9.2279,0.0159,False,Johnson V,CCD,SJTS,,
7338,RZ CEP,000-BDC-590,2458827.343976,9.182,0.0162,False,Johnson V,CCD,SJTS,,
7339,RZ CEP,000-BDC-590,2458827.344068,9.2051,0.0162,False,Johnson V,CCD,SJTS,,
7340,RZ CEP,000-BDC-590,2458827.344149,9.2229,0.0161,False,Johnson V,CCD,SJTS,,
7341,RZ CEP,000-BDC-590,2458827.344242,9.1938,0.0161,False,Johnson V,CCD,SJTS,,
7342,RZ CEP,000-BDC-590,2458827.344334,9.2341,0.0163,False,Johnson V,CCD,SJTS,,
7343,RZ CEP,000-BDC-590,2458827.344416,9.1641,0.0161,False,Johnson V,CCD,SJTS,,
7344,RZ CEP,000-BDC-590,2458827.344508,9.1813,0.0159,False,Johnson V,CCD,SJTS,,
7345,RZ CEP,000-BDC-590,2458827.344601,9.1829,0.0159,False,Johnson V,CCD,SJTS,,
7346,RZ CEP,000-BDC-590,2458827.344682,9.2146,0.0161,False,Johnson V,CCD,SJTS,,
7347,RZ CEP,000-BDC-590,2458827.344774,9.2476,0.0159,False,Johnson V,CCD,SJTS,,
7348,RZ CEP,000-BDC-590,2458827.344867,9.1949,0.0161,False,Johnson V,CCD,SJTS,,
7349,RZ CEP,000-BDC-590,2458827.344948,9.2407,0.0162,False,Johnson V,CCD,SJTS,,
7350,RZ CEP,000-BDC-590,2458827.345041,9.1985,0.0159,False,Johnson V,CCD,SJTS,,
7351,RZ CEP,000-BDC-590,2458827.345133,9.224,0.0161,False,Johnson V,CCD,SJTS,,
7352,RZ CEP,000-BDC-590,2458827.345214,9.2657,0.016,False,Johnson V,CCD,SJTS,,
7353,RZ CEP,000-BDC-590,2458827.345307,9.2207,0.0159,False,Johnson V,CCD,SJTS,,
7354,RZ CEP,000-BDC-590,2458827.345399,9.1761,0.0161,False,Johnson V,CCD,SJTS,,
7355,RZ CEP,000-BDC-590,2458827.34548,9.1767,0.0164,False,Johnson V,CCD,SJTS,,
7356,RZ CEP,000-BDC-590,2458827.345573,9.1927,0.0159,False,Johnson V,CCD,SJTS,,
7357,RZ CEP,000-BDC-590,2458827.345666,9.2254,0.0163,False,Johnson V,CCD,SJTS,,
7358,RZ CEP,000-BDC-590,2458827.345747,9.2158,0.016,False,Johnson V,CCD,SJTS,,
7359,RZ CEP,000-BDC-590,2458827.345839,9.2013,0.0165,False,Johnson V,CCD,SJTS,,
7360,RZ CEP,000-BDC-590,2458827.345932,9.2052,0.0164,False,Johnson V,CCD,SJTS,,
7361,RZ CEP,000-BDC-590,2458827.346013,9.2162,0.0171,False,Johnson V,CCD,SJTS,,
7362,RZ CEP,000-BDC-590,2458827.346105,9.2305,0.0167,False,Johnson V,CCD,SJTS,,
7363,RZ CEP,000-BDC-590,2458827.346198,9.235,0.017,False,Johnson V,CCD,SJTS,,
7364,RZ CEP,000-BDC-590,2458827.346279,9.1767,0.0164,False,Johnson V,CCD,SJTS,,
7365,RZ CEP,000-BDC-590,2458827.346372,9.1524,0.017,False,Johnson V,CCD,SJTS,,
7366,RZ CEP,000-BDC-590,2458827.346464,9.229,0.0167,False,Johnson V,CCD,SJTS,,
7367,RZ CEP,000-BDC-590,2458827.346545,9.1708,0.0169,False,Johnson V,CCD,SJTS,,
7368,RZ CEP,000-BDC-590,2458827.346638,9.2094,0.0165,False,Johnson V,CCD,SJTS,,
7369,RZ CEP,000-BDC-590,2458827.34673,9.2186,0.0164,False,Johnson V,CCD,SJTS,,
7370,RZ CEP,000-BDC-590,2458827.346811,9.1753,0.017,False,Johnson V,CCD,SJTS,,
7371,RZ CEP,000-BDC-590,2458827.346904,9.2123,0.0169,False,Johnson V,CCD,SJTS,,
7372,RZ CEP,000-BDC-590,2458827.346997,9.1714,0.0168,False,Johnson V,CCD,SJTS,,
7373,RZ CEP,000-BDC-590,2458827.347078,9.2014,0.0174,False,Johnson V,CCD,SJTS,,
7374,RZ CEP,000-BDC-590,2458827.34717,9.2088,0.0167,False,Johnson V,CCD,SJTS,,
7375,RZ CEP,000-BDC-590,2458827.347263,9.23,0.0168,False,Johnson V,CCD,SJTS,,
7376,RZ CEP,000-BDC-590,2458827.347344,9.2675,0.017,False,Johnson V,CCD,SJTS,,
7377,RZ CEP,000-BDC-590,2458827.347436,9.1538,0.0173,False,Johnson V,CCD,SJTS,,
7378,RZ CEP,000-BDC-590,2458827.347529,9.2118,0.0172,False,Johnson V,CCD,SJTS,,
7379,RZ CEP,000-BDC-590,2458827.34761,9.2367,0.0168,False,Johnson V,CCD,SJTS,,
7380,RZ CEP,000-BDC-590,2458827.347703,9.1973,0.0174,False,Johnson V,CCD,SJTS,,
7381,RZ CEP,000-BDC-590,2458827.347795,9.2314,0.0174,False,Johnson V,CCD,SJTS,,
7382,RZ CEP,000-BDC-590,2458827.347888,9.2486,0.0168,False,Johnson V,CCD,SJTS,,
7383,RZ CEP,000-BDC-590,2458827.347969,9.1784,0.0172,False,Johnson V,CCD,SJTS,,
7384,RZ CEP,000-BDC-590,2458827.348061,9.2297,0.0172,False,Johnson V,CCD,SJTS,,
7385,RZ CEP,000-BDC-590,2458827.348154,9.1722,0.0175,False,Johnson V,CCD,SJTS,,
7386,RZ CEP,000-BDC-590,2458827.348247,9.1797,0.0173,False,Johnson V,CCD,SJTS,,
7387,RZ CEP,000-BDC-590,2458827.348328,9.1876,0.0172,False,Johnson V,CCD,SJTS,,
7388,RZ CEP,000-BDC-590,2458827.34842,9.2699,0.0169,False,Johnson V,CCD,SJTS,,
7389,RZ CEP,000-BDC-590,2458827.348513,9.2541,0.017,False,Johnson V,CCD,SJTS,,
7390,RZ CEP,000-BDC-590,2458827.348605,9.1707,0.0173,False,Johnson V,CCD,SJTS,,
7391,RZ CEP,000-BDC-590,2458827.348686,9.2098,0.0168,False,Johnson V,CCD,SJTS,,
7392,RZ CEP,000-BDC-590,2458827.348779,9.2235,0.0171,False,Johnson V,CCD,SJTS,,
7393,RZ CEP,000-BDC-590,2458827.348872,9.1608,0.0175,False,Johnson V,CCD,SJTS,,
7394,RZ CEP,000-BDC-590,2458827.348953,9.2039,0.0176,False,Johnson V,CCD,SJTS,,
7395,RZ CEP,000-BDC-590,2458827.349045,9.187,0.0175,False,Johnson V,CCD,SJTS,,
7396,RZ CEP,000-BDC-590,2458827.349138,9.2385,0.0173,False,Johnson V,CCD,SJTS,,
7397,RZ CEP,000-BDC-590,2458827.349219,9.2003,0.0169,False,Johnson V,CCD,SJTS,,
7398,RZ CEP,000-BDC-590,2458827.349311,9.2337,0.0173,False,Johnson V,CCD,SJTS,,
7399,RZ CEP,000-BDC-590,2458827.349404,9.23,0.0173,False,Johnson V,CCD,SJTS,,
7400,RZ CEP,000-BDC-590,2458827.349485,9.2702,0.0172,False,Johnson V,CCD,SJTS,,
7401,RZ CEP,000-BDC-590,2458827.349578,9.2209,0.0173,False,Johnson V,CCD,SJTS,,
7402,RZ CEP,000-BDC-590,2458827.34967,9.1888,0.0175,False,Johnson V,CCD,SJTS,,
7403,RZ CEP,000-BDC-590,2458827.349751,9.215,0.0178,False,Johnson V,CCD,SJTS,,
7404,RZ CEP,000-BDC-590,2458827.349844,9.2344,0.018,False,Johnson V,CCD,SJTS,,
7405,RZ CEP,000-BDC-590,2458827.349936,9.2403,0.0175,False,Johnson V,CCD,SJTS,,
7406,RZ CEP,000-BDC-590,2458827.350017,9.1853,0.0182,False,Johnson V,CCD,SJTS,,
7407,RZ CEP,000-BDC-590,2458827.35011,9.123,0.0177,False,Johnson V,CCD,SJTS,,
7408,RZ CEP,000-BDC-590,2458827.350203,9.195,0.0176,False,Johnson V,CCD,SJTS,,
7409,RZ CEP,000-BDC-590,2458827.350284,9.1965,0.0175,False,Johnson V,CCD,SJTS,,
7410,RZ CEP,000-BDC-590,2458827.350376,9.1379,0.0177,False,Johnson V,CCD,SJTS,,
7411,RZ CEP,000-BDC-590,2458827.350469,9.1673,0.0175,False,Johnson V,CCD,SJTS,,
7412,RZ CEP,000-BDC-590,2458827.35055,9.1781,0.0179,False,Johnson V,CCD,SJTS,,
7413,RZ CEP,000-BDC-590,2458827.350642,9.1571,0.0178,False,Johnson V,CCD,SJTS,,
7414,RZ CEP,000-BDC-590,2458827.350735,9.1806,0.0178,False,Johnson V,CCD,SJTS,,
7415,RZ CEP,000-BDC-590,2458827.350816,9.2099,0.0172,False,Johnson V,CCD,SJTS,,
7416,RZ CEP,000-BDC-590,2458827.350909,9.1793,0.0181,False,Johnson V,CCD,SJTS,,
7417,RZ CEP,000-BDC-590,2458827.351001,9.1724,0.018,False,Johnson V,CCD,SJTS,,
7418,RZ CEP,000-BDC-590,2458827.351094,9.1982,0.0176,False,Johnson V,CCD,SJTS,,
7419,RZ CEP,000-BDC-590,2458827.351175,9.1912,0.0172,False,Johnson V,CCD,SJTS,,
7420,RZ CEP,000-BDC-590,2458827.351267,9.178,0.0174,False,Johnson V,CCD,SJTS,,
7421,RZ CEP,000-BDC-590,2458827.35136,9.1628,0.0172,False,Johnson V,CCD,SJTS,,
7422,RZ CEP,000-BDC-590,2458827.351441,9.2104,0.0168,False,Johnson V,CCD,SJTS,,
7423,RZ CEP,000-BDC-590,2458827.351534,9.2156,0.0167,False,Johnson V,CCD,SJTS,,
7424,RZ CEP,000-BDC-590,2458827.351626,9.1677,0.0169,False,Johnson V,CCD,SJTS,,
7425,RZ CEP,000-BDC-590,2458827.351707,9.1863,0.0171,False,Johnson V,CCD,SJTS,,
7426,RZ CEP,000-BDC-590,2458827.3518,9.1498,0.0172,False,Johnson V,CCD,SJTS,,
7427,RZ CEP,000-BDC-590,2458827.351892,9.2215,0.0169,False,Johnson V,CCD,SJTS,,
7428,RZ CEP,000-BDC-590,2458827.351985,9.1262,0.0172,False,Johnson V,CCD,SJTS,,
7429,RZ CEP,000-BDC-590,2458827.352066,9.1975,0.017,False,Johnson V,CCD,SJTS,,
7430,RZ CEP,000-BDC-590,2458827.352159,9.1591,0.0174,False,Johnson V,CCD,SJTS,,
7431,RZ CEP,000-BDC-590,2458827.352251,9.1933,0.0174,False,Johnson V,CCD,SJTS,,
7432,RZ CEP,000-BDC-590,2458827.352332,9.2092,0.0171,False,Johnson V,CCD,SJTS,,
7433,RZ CEP,000-BDC-590,2458827.352425,9.1619,0.0178,False,Johnson V,CCD,SJTS,,
7434,RZ CEP,000-BDC-590,2458827.352517,9.1967,0.0178,False,Johnson V,CCD,SJTS,,
7435,RZ CEP,000-BDC-590,2458827.352598,9.1566,0.0179,False,Johnson V,CCD,SJTS,,
7436,RZ CEP,000-BDC-590,2458827.352691,9.1861,0.0177,False,Johnson V,CCD,SJTS,,
7437,RZ CEP,000-BDC-590,2458827.352784,9.1608,0.0184,False,Johnson V,CCD,SJTS,,
7438,RZ CEP,000-BDC-590,2458827.352865,9.1987,0.0184,False,Johnson V,CCD,SJTS,,
7439,RZ CEP,000-BDC-590,2458827.352957,9.1824,0.018,False,Johnson V,CCD,SJTS,,
7440,RZ CEP,000-BDC-590,2458827.35305,9.1698,0.019,False,Johnson V,CCD,SJTS,,
7441,RZ CEP,000-BDC-590,2458827.353131,9.1813,0.0191,False,Johnson V,CCD,SJTS,,
7442,RZ CEP,000-BDC-590,2458827.353223,9.1736,0.0201,False,Johnson V,CCD,SJTS,,
7443,RZ CEP,000-BDC-590,2458827.353316,9.2215,0.0202,False,Johnson V,CCD,SJTS,,
7444,RZ CEP,000-BDC-590,2458827.353397,9.1966,0.021,False,Johnson V,CCD,SJTS,,
7445,RZ CEP,000-BDC-590,2458827.35349,9.2085,0.021,False,Johnson V,CCD,SJTS,,
7446,RZ CEP,000-BDC-590,2458827.353582,9.186,0.0198,False,Johnson V,CCD,SJTS,,
7447,RZ CEP,000-BDC-590,2458827.353675,9.2018,0.0194,False,Johnson V,CCD,SJTS,,
7448,RZ CEP,000-BDC-590,2458827.353756,9.1565,0.0198,False,Johnson V,CCD,SJTS,,
7449,RZ CEP,000-BDC-590,2458827.353848,9.2362,0.0191,False,Johnson V,CCD,SJTS,,
7450,RZ CEP,000-BDC-590,2458827.353941,9.1605,0.019,False,Johnson V,CCD,SJTS,,
7451,RZ CEP,000-BDC-590,2458827.354022,9.2139,0.019,False,Johnson V,CCD,SJTS,,
7452,RZ CEP,000-BDC-590,2458827.354115,9.1479,0.0189,False,Johnson V,CCD,SJTS,,
7453,RZ CEP,000-BDC-590,2458827.354207,9.1302,0.0195,False,Johnson V,CCD,SJTS,,
7454,RZ CEP,000-BDC-590,2458827.354288,9.217,0.0188,False,Johnson V,CCD,SJTS,,
7455,RZ CEP,000-BDC-590,2458827.354381,9.195,0.019,False,Johnson V,CCD,SJTS,,
7456,RZ CEP,000-BDC-590,2458827.354473,9.2045,0.0196,False,Johnson V,CCD,SJTS,,
7457,RZ CEP,000-BDC-590,2458827.354554,9.1846,0.0202,False,Johnson V,CCD,SJTS,,
7458,RZ CEP,000-BDC-590,2458827.354647,9.1712,0.0212,False,Johnson V,CCD,SJTS,,
7459,RZ CEP,000-BDC-590,2458827.35474,9.1516,0.021,False,Johnson V,CCD,SJTS,,
7460,RZ CEP,000-BDC-590,2458827.354821,9.2398,0.0201,False,Johnson V,CCD,SJTS,,
7461,RZ CEP,000-BDC-590,2458827.354913,9.1606,0.021,False,Johnson V,CCD,SJTS,,
7462,RZ CEP,000-BDC-590,2458827.355006,9.1863,0.0204,False,Johnson V,CCD,SJTS,,
7463,RZ CEP,000-BDC-590,2458827.355098,9.2047,0.0199,False,Johnson V,CCD,SJTS,,
7464,RZ CEP,000-BDC-590,2458827.355179,9.2579,0.0197,False,Johnson V,CCD,SJTS,,
7465,RZ CEP,000-BDC-590,2458827.355272,9.2258,0.0206,False,Johnson V,CCD,SJTS,,
7466,RZ CEP,000-BDC-590,2458827.355365,9.2408,0.0198,False,Johnson V,CCD,SJTS,,
7467,RZ CEP,000-BDC-590,2458827.355457,9.1955,0.0203,False,Johnson V,CCD,SJTS,,
7468,RZ CEP,000-BDC-590,2458827.355538,9.1743,0.0201,False,Johnson V,CCD,SJTS,,
7469,RZ CEP,000-BDC-590,2458827.355631,9.1934,0.0199,False,Johnson V,CCD,SJTS,,
7470,RZ CEP,000-BDC-590,2458827.355723,9.2045,0.019,False,Johnson V,CCD,SJTS,,
7471,RZ CEP,000-BDC-590,2458827.355804,9.2015,0.0191,False,Johnson V,CCD,SJTS,,
7472,RZ CEP,000-BDC-590,2458827.355897,9.1617,0.0188,False,Johnson V,CCD,SJTS,,
7473,RZ CEP,000-BDC-590,2458827.35599,9.2144,0.0184,False,Johnson V,CCD,SJTS,,
7474,RZ CEP,000-BDC-590,2458827.356071,9.2142,0.0188,False,Johnson V,CCD,SJTS,,
7475,RZ CEP,000-BDC-590,2458827.356163,9.1766,0.0188,False,Johnson V,CCD,SJTS,,
7476,RZ CEP,000-BDC-590,2458827.356256,9.2141,0.0188,False,Johnson V,CCD,SJTS,,
7477,RZ CEP,000-BDC-590,2458827.356337,9.1616,0.0192,False,Johnson V,CCD,SJTS,,
7478,RZ CEP,000-BDC-590,2458827.356429,9.16,0.0194,False,Johnson V,CCD,SJTS,,
7479,RZ CEP,000-BDC-590,2458827.356522,9.1637,0.0199,False,Johnson V,CCD,SJTS,,
7480,RZ CEP,000-BDC-590,2458827.356603,9.1536,0.0208,False,Johnson V,CCD,SJTS,,
7481,RZ CEP,000-BDC-590,2458827.356696,9.1723,0.0202,False,Johnson V,CCD,SJTS,,
7482,RZ CEP,000-BDC-590,2458827.356788,9.1687,0.0204,False,Johnson V,CCD,SJTS,,
7483,RZ CEP,000-BDC-590,2458827.356869,9.189,0.0216,False,Johnson V,CCD,SJTS,,
7484,RZ CEP,000-BDC-590,2458827.356962,9.1865,0.0213,False,Johnson V,CCD,SJTS,,
7485,RZ CEP,000-BDC-590,2458827.357054,9.163,0.0229,False,Johnson V,CCD,SJTS,,
7486,RZ CEP,000-BDC-590,2458827.357135,9.1378,0.0229,False,Johnson V,CCD,SJTS,,
7487,RZ CEP,000-BDC-590,2458827.357228,9.2062,0.0236,False,Johnson V,CCD,SJTS,,
7488,RZ CEP,000-BDC-590,2458827.357402,9.1596,0.0254,False,Johnson V,CCD,SJTS,,
7489,RZ CEP,000-BDC-590,2458827.357494,9.1789,0.0252,False,Johnson V,CCD,SJTS,,
7490,RZ CEP,000-BDC-590,2458827.357587,9.1725,0.0249,False,Johnson V,CCD,SJTS,,
7491,RZ CEP,000-BDC-590,2458827.357679,9.0985,0.025,False,Johnson V,CCD,SJTS,,
7492,RZ CEP,000-BDC-590,2458827.35776,9.1259,0.0243,False,Johnson V,CCD,SJTS,,
