JD,mag_L,err_L,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460328.4559185067,,,,,,,9.55210997091773,0.0068443457950057
2460328.458597523,,,,,,,9.563602005984311,0.0061454028734108
2460328.461183206,,,,,,,9.585171761284602,0.0047060058108988
2460328.4639862617,,,,,,,9.615723793774135,0.006109870106599
2460328.467081215,,,,,,,9.643584932241945,0.0042955565757387
2460328.469410324,,,,,,,9.69235980632534,0.0055909154832138
2460328.472276794,,,,,,,9.73253891619432,0.0069259540709198
2460328.4754732638,,,,,,,9.77708157444151,0.0048265302510196
2460328.4781689583,,,,,,,9.817729434005267,0.0058787568930758
2460328.481115058,,,,,,,9.876097383571189,0.006440451052171
2460328.483962789,,,,,,,9.9173383390897,0.0040270284274531
2460328.4870075346,,,,,,,9.96713780641032,0.0053821026205961
2460328.4900857178,,,,,,,10.00411375642815,0.0040658503500074
2460328.4929748727,,,,,,,10.014692458045074,0.0061869024086144
2460328.496583287,,,,,,,10.024077450027146,0.0044086863443047
2460328.5008093053,,,,,,,10.015895222020465,0.0067992816394402
